visit_id,user_id,visit_start_time,page_view,cart_add,purchase,campaign_name,impression,click,cart_products
a1fc60,119,2020-02-08 02:00:48.878811,11,9,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
016012,120,2020-02-14 07:44:29.133601,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Crab"
074e4e,120,2020-04-06 07:28:03.294516,10,8,1,,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Lobster,Crab,Oyster"
13aef7,120,2020-02-14 05:44:04.133635,6,3,1,Half Off - Treat Your Shellf(ish),1,0,"Tuna,Lobster,Crab"
428dca,120,2020-04-06 07:28:58.2661,8,5,1,,0,0,"Kingfish,Tuna,Abalone,Crab,Oyster"
747f02,120,2020-02-13 22:35:59.544676,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster,Oyster"
7546ad,120,2020-02-13 04:37:51.07365,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster"
8f970e,120,2020-03-11 14:31:14.428524,11,6,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Russian Caviar,Abalone,Lobster,Crab"
c112f9,120,2020-03-11 10:52:45.755614,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
032d3b,121,2020-01-30 00:29:22.764892,8,5,1,,0,0,"Kingfish,Tuna,Russian Caviar,Abalone,Oyster"
47c4f3,121,2020-02-07 12:36:34.337314,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Tuna
71394b,121,2020-01-24 13:56:11.827756,1,0,0,25% Off - Living The Lux Life,0,0,
735bda,121,2020-01-07 03:48:49.355389,10,2,1,BOGOF - Fishing For Compliments,0,0,"Abalone,Lobster"
a54afe,121,2020-01-24 01:17:24.35306,5,2,0,25% Off - Living The Lux Life,0,0,"Tuna,Abalone"
a70984,121,2020-02-07 04:38:21.259452,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a94ff3,121,2020-01-28 02:23:00.588579,6,2,1,25% Off - Living The Lux Life,1,0,"Salmon,Lobster"
b374f7,121,2020-01-07 07:20:51.382371,1,0,0,BOGOF - Fishing For Compliments,0,0,
bff39a,121,2020-01-30 10:53:37.883514,9,6,1,,1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Oyster"
e7fa44,121,2020-01-28 03:12:23.334436,8,2,1,25% Off - Living The Lux Life,0,0,"Kingfish,Abalone"
a05baf,122,2020-01-07 19:00:37.183811,9,6,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Black Truffle,Abalone,Lobster,Crab"
dd11d1,122,2020-01-07 03:31:12.578703,4,0,0,BOGOF - Fishing For Compliments,0,0,
0edcc6,123,2020-03-21 20:10:40.683636,11,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster,Oyster"
114f8c,123,2020-03-21 22:17:11.637933,9,4,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Russian Caviar,Crab"
289e57,123,2020-02-14 06:27:36.710416,9,5,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Black Truffle,Crab,Oyster"
33395b,123,2020-03-04 19:02:06.674984,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
511c32,123,2020-04-15 05:15:10.60951,6,4,1,,0,0,"Kingfish,Tuna,Russian Caviar,Abalone"
585e42,123,2020-03-06 22:30:02.84213,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Lobster,Crab,Oyster"
8e4792,123,2020-03-06 19:44:53.011652,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Abalone"
9b5289,123,2020-02-14 13:28:41.936408,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a8d3d8,123,2020-03-04 14:25:16.468876,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Black Truffle,Abalone,Crab,Oyster"
df1507,123,2020-03-04 12:29:00.904714,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e4b50a,123,2020-03-04 09:24:01.229206,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Crab"
f4943a,123,2020-04-15 17:16:27.826793,1,0,0,,0,0,
0487a4,124,2020-01-17 11:08:19.985704,1,0,0,25% Off - Living The Lux Life,0,0,
04ff73,124,2020-01-01 07:48:19.702689,8,3,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Kingfish,Abalone"
14b9aa,124,2020-01-06 10:53:17.389506,8,3,1,BOGOF - Fishing For Compliments,0,0,"Salmon,Tuna,Russian Caviar"
282384,124,2020-01-01 17:30:56.275829,1,0,0,BOGOF - Fishing For Compliments,0,0,
32e153,124,2020-01-17 17:47:45.843322,8,4,1,25% Off - Living The Lux Life,0,0,"Salmon,Kingfish,Russian Caviar,Lobster"
9eb59c,124,2020-01-17 22:44:59.072279,9,2,1,25% Off - Living The Lux Life,0,0,"Salmon,Lobster"
e6a235,124,2020-01-06 08:36:00.00815,7,3,1,BOGOF - Fishing For Compliments,1,1,"Black Truffle,Lobster,Oyster"
3cb7b9,125,2020-02-02 13:25:07.96798,10,8,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
6dd183,125,2020-02-25 10:42:46.900983,9,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Lobster"
71cea7,125,2020-02-01 12:56:30.361246,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
7ae450,125,2020-02-01 13:12:29.020835,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Kingfish
aaa76f,125,2020-02-25 10:45:38.352122,4,2,1,Half Off - Treat Your Shellf(ish),0,0,"Lobster,Oyster"
fe90e4,125,2020-02-02 06:59:07.533538,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Salmon
019f19,126,2020-01-18 05:28:17.061848,6,2,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Abalone"
23b237,126,2020-01-13 21:04:36.840991,1,0,0,BOGOF - Fishing For Compliments,0,0,
2aa168,126,2020-01-13 13:39:46.069293,7,2,1,BOGOF - Fishing For Compliments,0,0,"Kingfish,Abalone"
4c4777,126,2020-01-14 02:44:17.027165,8,3,1,BOGOF - Fishing For Compliments,0,0,"Kingfish,Black Truffle,Oyster"
7faa24,126,2020-02-08 11:13:52.491036,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
a36472,126,2020-02-08 00:06:01.414122,9,4,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Russian Caviar,Lobster"
ad8fde,126,2020-01-18 23:04:05.53537,1,0,0,25% Off - Living The Lux Life,0,0,
c5ddd8,126,2020-01-14 07:41:02.900666,10,6,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Abalone,Lobster"
1e2703,127,2020-01-22 08:56:29.013996,1,0,0,25% Off - Living The Lux Life,0,0,
3d5565,127,2020-03-15 06:09:54.803969,5,0,0,Half Off - Treat Your Shellf(ish),0,0,
6e141a,127,2020-02-15 21:12:20.948307,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Tuna,Black Truffle,Abalone,Lobster,Crab"
7259ed,127,2020-02-15 13:08:28.880555,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Russian Caviar"
7bae3c,127,2020-01-04 23:29:02.173338,8,5,1,BOGOF - Fishing For Compliments,0,0,"Tuna,Abalone,Lobster,Crab,Oyster"
831f94,127,2020-03-15 04:03:13.287189,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
d39660,127,2020-01-22 15:11:44.441844,8,1,1,25% Off - Living The Lux Life,0,0,Abalone
d93798,127,2020-01-04 02:00:47.576356,8,4,1,BOGOF - Fishing For Compliments,1,0,"Russian Caviar,Abalone,Lobster,Oyster"
0d46d6,128,2020-03-19 00:31:44.225516,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
5a1247,128,2020-03-15 08:47:11.237479,9,4,0,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Tuna,Russian Caviar,Oyster"
5a2a25,128,2020-02-14 00:35:58.462147,10,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Abalone,Crab,Oyster"
616868,128,2020-03-30 07:51:40.491684,10,2,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Crab"
6374ea,128,2020-03-30 04:26:20.011762,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Lobster,Oyster"
7a0630,128,2020-02-25 17:57:25.188943,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
9ca317,128,2020-02-14 19:57:28.996172,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Lobster
a7621b,128,2020-03-15 12:12:06.284649,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle"
ba3ab9,128,2020-02-25 04:01:43.092075,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Lobster"
beddab,128,2020-03-19 14:14:34.303039,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
242920,129,2020-01-24 16:29:27.258964,7,4,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Black Truffle,Abalone,Lobster"
2c688b,129,2020-02-21 14:00:16.475184,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Abalone
c04004,129,2020-02-21 10:31:25.465208,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f5e460,129,2020-01-24 17:01:34.13025,5,2,0,25% Off - Living The Lux Life,1,0,"Salmon,Oyster"
2c8b4b,130,2020-02-19 05:43:35.762507,5,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
31cfa1,130,2020-02-19 22:57:09.893903,7,3,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Black Truffle,Abalone"
929093,130,2020-02-29 12:21:04.501339,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone"
98f1a5,130,2020-02-28 01:29:59.17351,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
ab634d,130,2020-02-28 23:59:37.097075,4,1,0,Half Off - Treat Your Shellf(ish),0,0,Lobster
e351da,130,2020-02-29 09:36:49.890064,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
023be0,131,2020-02-05 15:15:49.118245,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
1b6587,131,2020-02-15 21:46:33.13548,10,8,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab"
2b4437,131,2020-02-01 17:18:04.607939,10,6,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Tuna,Russian Caviar,Black Truffle,Crab,Oyster"
404c0f,131,2020-02-05 06:27:16.779126,5,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna,Lobster"
486310,131,2020-02-15 12:30:00.283862,8,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Abalone,Lobster"
de391c,131,2020-02-01 18:50:29.54374,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Abalone"
69f1fe,132,2020-03-03 03:05:52.569306,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
854806,132,2020-02-12 07:17:14.323127,3,0,0,Half Off - Treat Your Shellf(ish),1,0,
a33903,132,2020-01-27 08:59:44.161672,11,2,0,25% Off - Living The Lux Life,0,0,"Salmon,Crab"
af6ee1,132,2020-03-03 10:09:36.405807,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Crab"
c1a4c3,132,2020-02-12 07:02:10.053175,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Oyster"
e3019d,132,2020-01-27 12:40:37.993807,9,6,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Oyster"
220e2e,133,2020-02-06 04:15:10.170382,7,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Black Truffle,Crab,Oyster"
34b421,133,2020-03-02 19:26:47.850423,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
498351,133,2020-03-02 11:11:39.233499,8,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle"
49d624,133,2020-01-21 18:09:52.557615,6,2,1,25% Off - Living The Lux Life,0,0,"Russian Caviar,Abalone"
686131,133,2020-01-03 08:06:59.016418,9,7,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Abalone,Lobster,Crab"
75523d,133,2020-01-03 12:19:14.649054,7,2,1,BOGOF - Fishing For Compliments,0,0,"Kingfish,Russian Caviar"
75d489,133,2020-01-21 12:48:24.730226,1,0,0,25% Off - Living The Lux Life,0,0,
911188,133,2020-02-06 03:03:32.169165,10,3,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Abalone,Lobster"
07c149,134,2020-03-12 23:42:47.205656,5,3,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Abalone"
19e0eb,134,2020-02-26 16:50:42.548492,7,3,1,Half Off - Treat Your Shellf(ish),1,1,"Black Truffle,Abalone,Lobster"
3007eb,134,2020-03-08 16:48:29.52136,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Lobster"
37edac,134,2020-02-26 21:02:06.295307,6,2,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle"
9bba3e,134,2020-03-05 01:24:40.175162,9,4,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Russian Caviar,Abalone,Oyster"
b1c22b,134,2020-03-08 05:03:26.750091,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
f75227,134,2020-03-05 13:29:13.069661,7,0,0,Half Off - Treat Your Shellf(ish),0,0,
f802d9,134,2020-03-12 17:11:00.765706,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0d46db,135,2020-02-10 09:55:55.286953,5,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster"
4cd6ae,135,2020-03-01 23:30:18.233015,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle,Abalone,Lobster,Crab,Oyster"
6b2867,135,2020-02-24 17:08:52.139084,10,7,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
8c65a9,135,2020-03-01 11:36:16.754857,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Crab
9f6601,135,2020-02-10 03:23:11.963898,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
d5c57e,135,2020-02-24 07:39:14.086337,6,0,0,Half Off - Treat Your Shellf(ish),0,0,
315654,136,2020-01-19 05:28:18.060351,8,5,1,25% Off - Living The Lux Life,0,0,"Kingfish,Russian Caviar,Abalone,Lobster,Oyster"
489df6,136,2020-01-14 09:26:04.856982,10,8,0,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
690dcb,136,2020-01-19 23:25:39.357087,1,0,0,25% Off - Living The Lux Life,0,0,
d2dfba,136,2020-01-16 07:33:17.867538,6,3,1,25% Off - Living The Lux Life,0,0,"Kingfish,Russian Caviar,Lobster"
da8c36,136,2020-01-14 00:04:56.64706,4,1,1,BOGOF - Fishing For Compliments,0,0,Tuna
fad2f5,136,2020-01-16 15:21:11.670483,1,0,0,25% Off - Living The Lux Life,0,0,
53bd3c,137,2020-02-28 05:12:11.90733,7,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle,Oyster"
656e85,137,2020-02-06 22:51:47.84657,7,1,1,Half Off - Treat Your Shellf(ish),0,0,Kingfish
6f50a5,137,2020-02-06 23:16:26.265325,7,2,1,Half Off - Treat Your Shellf(ish),1,1,"Russian Caviar,Lobster"
999f36,137,2020-02-28 08:12:50.070533,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0ecf13,138,2020-01-21 06:24:48.741719,6,1,0,25% Off - Living The Lux Life,0,0,Crab
210241,138,2020-01-28 23:51:44.371907,9,6,0,25% Off - Living The Lux Life,1,1,"Salmon,Black Truffle,Abalone,Lobster,Crab,Oyster"
4bc4b6,138,2020-01-21 17:29:54.377545,11,5,1,25% Off - Living The Lux Life,1,1,"Kingfish,Black Truffle,Lobster,Crab,Oyster"
4d8338,138,2020-01-28 01:36:45.509601,9,1,1,25% Off - Living The Lux Life,0,0,Black Truffle
56538e,138,2020-01-28 21:17:49.0535,1,0,0,25% Off - Living The Lux Life,0,0,
6ca2c2,138,2020-01-03 07:29:54.272635,10,6,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Kingfish,Tuna,Lobster,Crab,Oyster"
edb7a4,138,2020-01-28 12:29:34.854177,9,4,1,25% Off - Living The Lux Life,0,0,"Salmon,Black Truffle,Abalone,Lobster"
f91756,138,2020-01-03 23:31:07.023672,8,1,1,BOGOF - Fishing For Compliments,0,0,Lobster
0c6735,139,2020-02-13 12:35:32.648406,9,3,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Lobster,Oyster"
0fbde9,139,2020-03-11 15:32:31.66111,4,0,0,Half Off - Treat Your Shellf(ish),0,0,
180011,139,2020-03-14 22:48:33.873251,9,7,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Oyster"
4af6dc,139,2020-04-10 20:27:06.673735,9,1,1,,0,0,Black Truffle
53f910,139,2020-03-15 22:27:45.078742,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar"
62089d,139,2020-03-11 08:23:40.890305,7,2,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle"
7fd020,139,2020-03-11 13:36:59.45804,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Black Truffle"
80bee8,139,2020-03-14 13:39:31.538391,7,2,0,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Crab"
84dd0e,139,2020-03-15 14:02:34.402865,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
946db3,139,2020-03-11 09:43:28.468447,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
c856b5,139,2020-02-13 19:45:14.339131,9,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Abalone,Lobster,Oyster"
ea2364,139,2020-04-10 05:21:43.627173,1,0,0,,0,0,
01cb19,140,2020-03-14 14:59:43.799012,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Tuna
5cb18c,140,2020-01-28 05:09:19.181707,1,0,0,25% Off - Living The Lux Life,0,0,
672c30,140,2020-03-14 10:38:00.412758,7,4,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Russian Caviar,Abalone,Crab"
b5e536,140,2020-02-21 08:26:01.352358,5,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Russian Caviar,Oyster"
bca689,140,2020-02-21 20:24:21.866687,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
bd0877,140,2020-01-28 02:59:26.093931,6,3,1,25% Off - Living The Lux Life,0,0,"Salmon,Russian Caviar,Crab"
c7e970,140,2020-01-30 00:15:02.916545,1,0,0,,0,0,
e10d47,140,2020-01-30 15:12:20.837325,3,0,0,,0,0,
25c429,141,2020-02-25 10:20:32.856013,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5585fb,141,2020-02-27 18:35:10.504552,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Oyster"
702248,141,2020-03-26 21:27:22.285339,7,3,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Abalone,Crab"
941e8a,141,2020-02-25 23:08:00.156696,10,7,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Russian Caviar,Black Truffle,Abalone,Lobster"
cda374,141,2020-03-26 06:36:09.977508,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
e9d26b,141,2020-02-27 10:30:23.076014,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
383bd1,142,2020-03-11 00:58:47.531127,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Lobster
3bab0b,142,2020-02-11 14:50:26.277838,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
4d35f2,142,2020-02-11 18:54:03.398399,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Oyster"
b8ea95,142,2020-03-11 14:50:40.523172,9,7,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Crab,Oyster"
4b77d2,143,2020-01-17 01:27:26.145488,11,7,1,25% Off - Living The Lux Life,1,1,"Salmon,Kingfish,Tuna,Black Truffle,Lobster,Crab,Oyster"
615363,143,2020-02-09 07:21:28.411294,7,2,1,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Abalone"
716f53,143,2020-01-18 12:45:42.117842,11,7,1,25% Off - Living The Lux Life,1,1,"Kingfish,Tuna,Black Truffle,Abalone,Lobster,Crab,Oyster"
cf0b69,143,2020-01-17 03:49:03.086482,8,3,0,25% Off - Living The Lux Life,0,0,"Salmon,Russian Caviar,Oyster"
d3bf2e,143,2020-01-18 00:17:34.944896,8,3,0,25% Off - Living The Lux Life,0,0,"Kingfish,Black Truffle,Abalone"
ea7d34,143,2020-02-09 04:45:18.928947,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
20b464,144,2020-03-12 02:59:02.877258,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Russian Caviar,Lobster"
20d710,144,2020-02-01 08:20:59.521036,8,3,0,Half Off - Treat Your Shellf(ish),0,0,"Abalone,Lobster,Oyster"
232e10,144,2020-02-12 15:15:15.198965,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
2845ad,144,2020-02-12 19:29:17.361804,6,2,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish"
40132f,144,2020-03-06 19:47:00.383279,6,3,0,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Lobster,Oyster"
4535a7,144,2020-03-12 03:03:27.667365,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5e5032,144,2020-03-06 12:20:19.997148,4,2,0,Half Off - Treat Your Shellf(ish),0,0,"Black Truffle,Crab"
e9c2c4,144,2020-02-01 02:54:23.078528,8,5,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Tuna,Russian Caviar,Oyster"
27e573,145,2020-03-01 10:26:49.680455,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
5bbe4a,145,2020-04-18 02:42:37.292469,8,6,1,,1,1,"Kingfish,Tuna,Russian Caviar,Lobster,Crab,Oyster"
6bdd64,145,2020-03-01 14:08:03.481218,6,1,0,Half Off - Treat Your Shellf(ish),0,0,Oyster
a92327,145,2020-03-24 19:18:06.192684,9,5,1,Half Off - Treat Your Shellf(ish),1,1,"Tuna,Black Truffle,Abalone,Lobster,Oyster"
ad79d6,145,2020-03-24 14:20:49.251307,10,5,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Lobster,Crab"
cf366a,145,2020-01-22 20:58:58.786018,1,0,0,25% Off - Living The Lux Life,0,0,
dc5b8f,145,2020-02-03 04:37:05.321207,10,6,1,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Tuna,Russian Caviar,Abalone,Lobster,Crab"
e977cd,145,2020-04-18 16:21:41.006458,9,1,0,,0,0,Salmon
fc4ad7,145,2020-01-22 18:33:22.076306,7,2,1,25% Off - Living The Lux Life,0,0,"Abalone,Oyster"
fdd629,145,2020-02-03 04:04:33.047732,5,1,1,Half Off - Treat Your Shellf(ish),0,0,Black Truffle
2116b0,146,2020-01-16 12:21:33.594874,11,7,1,25% Off - Living The Lux Life,1,1,"Salmon,Russian Caviar,Black Truffle,Abalone,Lobster,Crab,Oyster"
73a060,146,2020-01-01 12:45:11.49828,8,3,0,BOGOF - Fishing For Compliments,0,0,"Abalone,Lobster,Oyster"
cdc2c2,146,2020-01-01 22:31:25.227393,10,7,1,BOGOF - Fishing For Compliments,1,1,"Salmon,Tuna,Russian Caviar,Abalone,Lobster,Crab,Oyster"
cebaf4,146,2020-01-16 01:32:12.522694,6,1,0,25% Off - Living The Lux Life,0,0,Tuna
2eb7f9,147,2020-03-04 05:03:55.16411,9,2,0,Half Off - Treat Your Shellf(ish),0,0,"Crab,Oyster"
418aab,147,2020-02-06 04:47:09.101738,8,1,0,Half Off - Treat Your Shellf(ish),0,0,Russian Caviar
539126,147,2020-03-04 19:32:36.683977,10,4,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Black Truffle,Lobster,Oyster"
600c2f,147,2020-02-06 15:04:56.303254,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
b2776f,147,2020-02-05 09:57:19.483128,8,4,1,Half Off - Treat Your Shellf(ish),1,1,"Kingfish,Black Truffle,Abalone,Oyster"
c0e5fe,147,2020-02-05 16:18:58.842558,8,1,1,Half Off - Treat Your Shellf(ish),0,0,Salmon
087ac6,148,2020-02-03 21:46:21.881597,8,3,1,Half Off - Treat Your Shellf(ish),0,0,"Russian Caviar,Black Truffle,Lobster"
43cba6,148,2020-02-18 13:19:39.222055,9,4,1,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Black Truffle,Abalone,Crab"
94e7f4,148,2020-02-03 05:17:20.45587,9,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna"
aecfac,148,2020-02-03 08:19:38.908978,8,7,0,Half Off - Treat Your Shellf(ish),1,1,"Salmon,Kingfish,Russian Caviar,Black Truffle,Lobster,Crab,Oyster"
dcfc83,148,2020-02-18 23:23:30.977584,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
f1f180,148,2020-02-03 04:18:19.987287,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
21b3a1,149,2020-01-19 17:48:30.580701,8,3,1,25% Off - Living The Lux Life,0,0,"Tuna,Russian Caviar,Abalone"
3bd95b,149,2020-02-14 04:13:15.887371,9,2,1,Half Off - Treat Your Shellf(ish),0,0,"Tuna,Black Truffle"
427146,149,2020-03-14 19:10:39.454024,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
7fd65a,149,2020-01-19 09:52:40.833377,1,0,0,25% Off - Living The Lux Life,0,0,
da075f,149,2020-02-16 11:17:22.592621,7,4,0,Half Off - Treat Your Shellf(ish),0,0,"Salmon,Kingfish,Tuna,Black Truffle"
e7ff7d,149,2020-03-14 13:23:19.359135,8,2,0,Half Off - Treat Your Shellf(ish),0,0,"Kingfish,Tuna"
e922dd,149,2020-02-16 05:24:06.627031,6,1,1,Half Off - Treat Your Shellf(ish),1,0,Black Truffle
f625bd,149,2020-02-14 12:43:21.718349,6,3,1,Half Off - Treat Your Shellf(ish),1,0,"Salmon,Russian Caviar,Abalone"
08ad42,150,2020-02-28 06:28:51.390638,7,0,0,Half Off - Treat Your Shellf(ish),0,0,
0e945e,150,2020-03-03 19:10:22.288836,1,0,0,Half Off - Treat Your Shellf(ish),0,0,
0fcd11,150,2020-02-12 10:59:48.381418,6,1,1,Half Off - Treat Your Shellf(ish),0,0,Black Truffle
